"doyz","transport","year","n","I(doyz^2)","doyz:transport","I(doyz^2):transport ",".row","SAR","SAR.lo","SAR.hi",".width",".point",".interval","doy","date","TI","TI.lo","TI.hi","sar.pit","rear_type","covariate","species","doyz","transport","year","n","I(doyz^2)","doyz:transport","I(doyz^2):transport ",".row","SAR","SAR.lo","SAR.hi",".width",".point",".interval","doy","date","TI","TI.lo","TI.hi","sar.pit","rear_type","covariate","species"
-2.46352048150792,"0","2017",270,6.068933162809,0,0,25,0.00418911430197588,0.00240990355475066,0.00576845403609593,0.95,"median","qi",90,2017-03-31,NA,0.280219279744295,0.419509323814892,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"0","2017",270,14.8008487287489,0,0,25,0.00417609504614999,0.000707848365691451,0.048547769677843,0.95,"median","qi",90,2017-03-31,NA,0.0922179455092588,0.0520438804268883,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"0","2018",270,6.068933162809,0,0,26,0.0114139913201451,0.0046585228952293,0.0254656212127578,0.95,"median","qi",90,2018-03-31,NA,0.657914505515705,0.559004688625058,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"0","2018",270,14.8008487287489,0,0,26,0.000167225203748836,1.80482590970435e-05,0.000461380592902491,0.95,"median","qi",90,2018-03-31,NA,0.028244071695049,0.0519278176062237,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","1993",270,6.068933162809,-2.46352048150792,6.068933162809,27,0.00514175757870763,0.000877861679091482,0.094957816303764,0.95,"median","qi",90,1993-03-31,0.475768146213323,0.264371812072613,0.99720782047328,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","1993",270,14.8008487287489,-3.84718711901941,14.8008487287489,27,6.99889177916516e-05,5.47107028096539e-07,0.0170130694355834,0.95,"median","qi",90,1993-03-31,0.0655637933243361,0.0294401225792611,0.0967974872677276,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","1994",270,6.068933162809,-2.46352048150792,6.068933162809,28,0.00610266102968091,0.0024609405146761,0.0269428693838927,0.95,"median","qi",90,1994-03-31,0.642964110755674,0.412816467727655,0.617282034143252,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","1994",270,14.8008487287489,-3.84718711901941,14.8008487287489,28,0.000125399156772875,4.28590033064565e-06,0.0118367138853175,0.95,"median","qi",90,1994-03-31,0.0474159237778127,0.0519461427796593,0.0445215478597729,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","1995",270,6.068933162809,-2.46352048150792,6.068933162809,29,0.00433361418436634,0.00133966291328998,0.00918124496671396,0.95,"median","qi",90,1995-03-31,0.638461521832955,0.605738206975981,0.809467053737242,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","1995",270,14.8008487287489,-3.84718711901941,14.8008487287489,29,0.000391296969743883,0.000217575778812198,0.00052509866243249,0.95,"median","qi",90,1995-03-31,0.0417367327283306,0.0318892742409132,0.0301668191022815,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","1996",270,6.068933162809,-2.46352048150792,6.068933162809,30,0.0050774580898013,0.00108841392232712,0.0159164926788678,0.95,"median","qi",90,1996-03-30,0.467984814258685,0.758314270885059,0.645551947966684,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","1996",270,14.8008487287489,-3.84718711901941,14.8008487287489,30,0.0013390578356224,0.000700948803881031,0.0048952477276623,0.95,"median","qi",90,1996-03-30,0.0260932256342746,0.0262518902162603,0.0280087967547702,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","1997",270,6.068933162809,-2.46352048150792,6.068933162809,31,0.00564085707506875,0.00112505526960086,0.0346385927615894,0.95,"median","qi",90,1997-03-31,0.48854443557694,0.407917602864528,0.528719115222897,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","1997",270,14.8008487287489,-3.84718711901941,14.8008487287489,31,6.88380890287415e-05,1.75384478555288e-06,0.0165943126933773,0.95,"median","qi",90,1997-03-31,0.0382278943778934,0.00802570334543848,0.0902808833410368,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","1998",270,6.068933162809,-2.46352048150792,6.068933162809,32,0.042458293491494,0.0126048803675339,0.0910713504936965,0.95,"median","qi",90,1998-03-31,0.548171627764235,0.411403314670408,0.496939089298078,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","1998",270,14.8008487287489,-3.84718711901941,14.8008487287489,32,0.00308430962307762,0.00188133262194112,0.0048450294066672,0.95,"median","qi",90,1998-03-31,0.0763208226296576,0.0668604066974121,0.0778823032251163,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","1999",270,6.068933162809,-2.46352048150792,6.068933162809,33,0.00335510523619772,0.00208093539200481,0.00458479561036651,0.95,"median","qi",90,1999-03-31,0.478284975522528,0.487350675809441,0.482972539575457,0.0110497237569061,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","1999",270,14.8008487287489,-3.84718711901941,14.8008487287489,33,0.000252251391265632,0.000116412082730615,0.000592536856361463,0.95,"median","qi",90,1999-03-31,0.0235044209857577,0.0193426040231148,0.0460982326621435,0,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2000",270,6.068933162809,-2.46352048150792,6.068933162809,34,0.00740075522961058,0.00413240869446433,0.0197688074039429,0.95,"median","qi",90,2000-03-30,0.352799140141165,0.2596447327984,0.584642609233816,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2000",270,14.8008487287489,-3.84718711901941,14.8008487287489,34,0.000165555681355064,1.01196490858258e-06,0.00212511169826588,0.95,"median","qi",90,2000-03-30,0.0425678272463999,0.0495784389088426,0.0506500820364618,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
