"doyz","transport","year","n","I(doyz^2)","doyz:transport","I(doyz^2):transport ",".row","SAR","SAR.lo","SAR.hi",".width",".point",".interval","doy","date","TI","TI.lo","TI.hi","sar.pit","rear_type","covariate","species"
-3.73497191227446,"0","1998",270,13.9500151854791,0,0,58,0.0309530700103821,0.0223029629607312,0.0446595331512338,0.95,"median","qi",91,1998-04-01,NA,0.0681077736234215,0.0993984887786605,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","1999",270,13.9500151854791,0,0,59,0.00921871877877322,0.00795875334530897,0.0136535111573956,0.95,"median","qi",91,1999-04-01,NA,0.0274273370891488,0.0409738595469571,0.0166666666666667,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2000",270,13.9500151854791,0,0,60,0.0045301865791306,0.000355995426473775,0.0581875008245098,0.95,"median","qi",91,2000-03-31,NA,0.0210201289600029,0.0320858664557124,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2001",270,13.9500151854791,0,0,61,0.00328502383951342,0.000550854724429865,0.0385237725858359,0.95,"median","qi",91,2001-04-01,NA,0.00620922188487017,0.0504724977128537,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2002",270,13.9500151854791,0,0,62,0.001830893292646,0.000125458644671949,0.00546610159947227,0.95,"median","qi",91,2002-04-01,NA,0.0659227633586269,0.0930862641824212,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2003",270,13.9500151854791,0,0,63,0.00356683687893117,0.000487062740264296,0.031090201673533,0.95,"median","qi",91,2003-04-01,NA,0.0118949085742108,0.0273942839519454,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2004",270,13.9500151854791,0,0,64,0.0243595198428349,0.00242447798341379,0.0813830645884127,0.95,"median","qi",91,2004-03-31,NA,0.050755479740569,0.221669963149681,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2005",270,13.9500151854791,0,0,65,0.00717238162315756,0.0015185611240418,0.0592615645356257,0.95,"median","qi",91,2005-04-01,NA,0.0604039240727749,0.142243002366424,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2006",270,13.9500151854791,0,0,66,0.00703167892142519,0.00371913075728862,0.0166690820862907,0.95,"median","qi",91,2006-04-01,NA,0.0256261177291106,0.0218534493406643,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2007",270,13.9500151854791,0,0,67,0.00448895677379903,0.000771016075240915,0.0212879079309855,0.95,"median","qi",91,2007-04-01,NA,0.0980688733175979,0.0824967289673888,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2008",270,13.9500151854791,0,0,68,0.00630953406205074,0.00317568841544431,0.0142050134634962,0.95,"median","qi",91,2008-03-31,NA,0.0292215006945173,0.0435677942399695,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2009",270,13.9500151854791,0,0,69,0.0101329974041192,0.00153449492646793,0.126688993024978,0.95,"median","qi",91,2009-04-01,NA,0.0334075258680233,0.007528888368632,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2010",270,13.9500151854791,0,0,70,0.0106870381641139,0.00275786015786169,0.256145106248221,0.95,"median","qi",91,2010-04-01,NA,0.177473454725231,0.136729579120307,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2011",270,13.9500151854791,0,0,71,0.00275399426690631,0.000713146641633931,0.03449307974325,0.95,"median","qi",91,2011-04-01,NA,0.045616069330172,0.0652189735563744,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2012",270,13.9500151854791,0,0,72,0.00558084317675416,0.000411073013918322,0.0349771902164175,0.95,"median","qi",91,2012-03-31,NA,0.182838183549938,0.0385193043459385,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2013",270,13.9500151854791,0,0,73,0.00617999124389032,0.00341729381965597,0.0165682240826659,0.95,"median","qi",91,2013-04-01,NA,0.0838344973668827,0.445022162413497,0.00666666666666667,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2014",270,13.9500151854791,0,0,74,0.184397333732562,0.0113096628855148,0.341552365105914,0.95,"median","qi",91,2014-04-01,NA,0.0508217181750593,0.11744534109787,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2015",270,13.9500151854791,0,0,75,0.00985752212665518,0.00321984993902611,0.48904669954548,0.95,"median","qi",91,2015-04-01,NA,0.082803992132283,0.0434730011909306,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
