"doyz","transport","year","n","I(doyz^2)","doyz:transport","I(doyz^2):transport ",".row","SAR","SAR.lo","SAR.hi",".width",".point",".interval","doy","date","TI","TI.lo","TI.hi","sar.pit","rear_type","covariate","species"
-2.46352048150792,"0","2017",270,6.068933162809,0,0,25,0.00354263480729165,0.0015674919187587,0.00728438781029489,0.95,"median","qi",90,2017-03-31,NA,0.656099084616972,0.360518426649068,NA,"W","DOY","Ch"
-2.46352048150792,"0","2018",270,6.068933162809,0,0,26,0.00616301747245207,0.0031216149013251,0.0100324535083494,0.95,"median","qi",90,2018-03-31,NA,0.875049490749339,0.807945807429958,NA,"W","DOY","Ch"
-2.46352048150792,"1","1993",270,6.068933162809,-2.46352048150792,6.068933162809,27,0.00519097843732049,0.00140007830455275,0.281318971245778,0.95,"median","qi",90,1993-03-31,0.896405755865172,0.606340062730117,0.682984253376221,NA,"W","DOY","Ch"
-2.46352048150792,"1","1994",270,6.068933162809,-2.46352048150792,6.068933162809,28,0.00533325700479192,0.000286509586996496,0.053505427136643,0.95,"median","qi",90,1994-03-31,0.761349314089121,0.32129699481535,1.29234179547444,NA,"W","DOY","Ch"
-2.46352048150792,"1","1995",270,6.068933162809,-2.46352048150792,6.068933162809,29,0.00461432418550325,0.00184202392160155,0.00832227455815888,0.95,"median","qi",90,1995-03-31,0.663437692147846,0.554566348103836,0.75161173656762,NA,"W","DOY","Ch"
-2.46352048150792,"1","1996",270,6.068933162809,-2.46352048150792,6.068933162809,30,0.00226321409950735,0.00149561579568145,0.00784154088583449,0.95,"median","qi",90,1996-03-30,0.511342042999074,0.834281935075875,0.77578469402984,NA,"W","DOY","Ch"
-2.46352048150792,"1","1997",270,6.068933162809,-2.46352048150792,6.068933162809,31,0.00751577777188981,0.00118904056299498,0.0248935476099451,0.95,"median","qi",90,1997-03-31,0.859347680858913,0.527328162779538,0.477795485094495,NA,"W","DOY","Ch"
-2.46352048150792,"1","1998",270,6.068933162809,-2.46352048150792,6.068933162809,32,0.0314191295228875,0.0218704899028583,0.0664411193903967,0.95,"median","qi",90,1998-03-31,0.457693844909664,0.556113472791102,0.565461751026696,NA,"W","DOY","Ch"
-2.46352048150792,"1","1999",270,6.068933162809,-2.46352048150792,6.068933162809,33,0.00425824149961906,0.00292078997268052,0.00566133882937133,0.95,"median","qi",90,1999-03-31,0.542771921585727,0.574124412224446,0.534217999386945,0.0110497237569061,"W","DOY","Ch"
-2.46352048150792,"1","2000",270,6.068933162809,-2.46352048150792,6.068933162809,34,0.0100952536103401,0.00449902239879595,0.0323692232570486,0.95,"median","qi",90,2000-03-30,0.503205488343781,0.266630852380539,1.06858148453598,NA,"W","DOY","Ch"
-2.46352048150792,"1","2001",270,6.068933162809,-2.46352048150792,6.068933162809,35,0.00660040646439545,0.00350851105506965,0.017281629748233,0.95,"median","qi",90,2001-03-31,0.861045753171867,0.885614800729148,0.655088174973188,NA,"W","DOY","Ch"
-2.46352048150792,"1","2002",270,6.068933162809,-2.46352048150792,6.068933162809,36,0.00569271442131991,0.0017789023792359,0.0107870261457192,0.95,"median","qi",90,2002-03-31,0.542856675375237,0.437911399718798,0.655730030729136,NA,"W","DOY","Ch"
-2.46352048150792,"1","2003",270,6.068933162809,-2.46352048150792,6.068933162809,37,0.00114985006372303,0.000423833468658948,0.0066368010992774,0.95,"median","qi",90,2003-03-31,0.778942250677541,0.662988187183461,1.02144153338534,NA,"W","DOY","Ch"
-2.46352048150792,"1","2004",270,6.068933162809,-2.46352048150792,6.068933162809,38,0.014777394406379,0.00405297318532249,0.0399722676781928,0.95,"median","qi",90,2004-03-30,0.67442633945948,0.958181049827047,0.826733332787004,NA,"W","DOY","Ch"
-2.46352048150792,"1","2005",270,6.068933162809,-2.46352048150792,6.068933162809,39,0.00279308484775241,0.00108232129835578,0.00655451362200808,0.95,"median","qi",90,2005-03-31,0.54547019033696,0.494354480931722,0.515060401265188,NA,"W","DOY","Ch"
-2.46352048150792,"1","2006",270,6.068933162809,-2.46352048150792,6.068933162809,40,0.000581648361458863,0.000124462359108692,0.00141947226725739,0.95,"median","qi",90,2006-03-31,0.300334813747051,0.28427924765004,0.329835021610446,NA,"W","DOY","Ch"
-2.46352048150792,"1","2007",270,6.068933162809,-2.46352048150792,6.068933162809,41,0.00542642098155491,0.00370762677606676,0.0108588836773575,0.95,"median","qi",90,2007-03-31,0.475443875236831,0.440053453463409,0.503338741150438,NA,"W","DOY","Ch"
-2.46352048150792,"1","2008",270,6.068933162809,-2.46352048150792,6.068933162809,42,0.0229163602233398,0.0184422355552304,0.0323648142267214,0.95,"median","qi",90,2008-03-30,0.438641057796074,0.407764584559199,0.47992617509312,NA,"W","DOY","Ch"
-2.46352048150792,"1","2009",270,6.068933162809,-2.46352048150792,6.068933162809,43,0.0234347664703286,0.0190640724389493,0.0328735387529662,0.95,"median","qi",90,2009-03-31,0.752024490958253,0.695312443491593,0.771197328014826,NA,"W","DOY","Ch"
-2.46352048150792,"1","2010",270,6.068933162809,-2.46352048150792,6.068933162809,44,0.0176709173318241,0.00381541844686149,0.0528080720133636,0.95,"median","qi",90,2010-03-31,0.580441757988209,0.520394929149218,0.546374972268097,NA,"W","DOY","Ch"
-2.46352048150792,"1","2011",270,6.068933162809,-2.46352048150792,6.068933162809,45,0.0024664081813224,0.00150800104157185,0.00613352688772462,0.95,"median","qi",90,2011-03-31,0.498615281930241,0.569673029703338,0.559939851775134,NA,"W","DOY","Ch"
-2.46352048150792,"1","2012",270,6.068933162809,-2.46352048150792,6.068933162809,46,0.0181296168825554,0.00849245250043629,0.0279251962229919,0.95,"median","qi",90,2012-03-30,0.357382092757385,0.305841180828563,0.39045267001138,NA,"W","DOY","Ch"
-2.46352048150792,"1","2013",270,6.068933162809,-2.46352048150792,6.068933162809,47,0.00762661472702669,0.0025835193689114,0.159550446605178,0.95,"median","qi",90,2013-03-31,0.781985808414559,0.566652478503909,0.658563529406037,NA,"W","DOY","Ch"
-2.46352048150792,"1","2014",270,6.068933162809,-2.46352048150792,6.068933162809,48,0.00726638722205828,0.00344857753235328,0.0241666177057065,0.95,"median","qi",90,2014-03-31,0.417988386028331,0.45034677357345,0.616652142587403,NA,"W","DOY","Ch"
-2.46352048150792,"1","2015",270,6.068933162809,-2.46352048150792,6.068933162809,49,0.00419140957047645,0.000887524250695169,0.00821555097531042,0.95,"median","qi",90,2015-03-31,1.05765521867298,1.23648436252984,0.583487067638827,NA,"W","DOY","Ch"
-2.46352048150792,"1","2016",270,6.068933162809,-2.46352048150792,6.068933162809,50,0.0109715653186425,0.00500331809089651,0.0306875494008911,0.95,"median","qi",90,2016-03-30,1.41337355835947,1.37107772525126,0.87766068953142,NA,"W","DOY","Ch"
-2.46352048150792,"1","2017",270,6.068933162809,-2.46352048150792,6.068933162809,51,0.00153964852472084,0.00102843001304208,0.00262615603246916,0.95,"median","qi",90,2017-03-31,0.434605486727519,0.656099084616972,0.360518426649068,NA,"W","DOY","Ch"
-2.46352048150792,"1","2018",270,6.068933162809,-2.46352048150792,6.068933162809,52,0.00394077850752394,0.00273156752972008,0.00810567875030686,0.95,"median","qi",90,2018-03-31,0.639423549444526,0.875049490749339,0.807945807429958,NA,"W","DOY","Ch"
-2.39183764889679,"0","1993",270,5.72088733868013,0,0,53,0.0059746794784751,0.00213035278107357,0.375103198614493,0.95,"median","qi",91,1993-04-01,NA,0.664789826391825,0.690077113331,NA,"W","DOY","Ch"
-2.39183764889679,"0","1994",270,5.72088733868013,0,0,54,0.00634597901439444,0.000861069042709085,0.0348986967170505,0.95,"median","qi",91,1994-04-01,NA,0.340090506120925,1.35172352085717,NA,"W","DOY","Ch"
-2.39183764889679,"0","1995",270,5.72088733868013,0,0,55,0.00644439311546254,0.00322547946316169,0.00996939933913492,0.95,"median","qi",91,1995-04-01,NA,0.586957106545712,0.786045798266005,NA,"W","DOY","Ch"
-2.39183764889679,"0","1996",270,5.72088733868013,0,0,56,0.00402117196643463,0.00168114429935597,0.00851964319575682,0.95,"median","qi",91,1996-03-31,NA,0.874837838483618,0.814048274236226,NA,"W","DOY","Ch"
-2.39183764889679,"0","1997",270,5.72088733868013,0,0,57,0.008344157061088,0.00225915238559543,0.0471004952505958,0.95,"median","qi",91,1997-04-01,NA,0.539874584455538,0.497949751449988,NA,"W","DOY","Ch"
-2.39183764889679,"0","1998",270,5.72088733868013,0,0,58,0.0587870724841741,0.0347843991821534,0.0974643178583017,0.95,"median","qi",91,1998-04-01,NA,0.580320407741469,0.579470507240685,NA,"W","DOY","Ch"
-2.39183764889679,"0","1999",270,5.72088733868013,0,0,59,0.0082128041171565,0.00540780848442808,0.0108733890504394,0.95,"median","qi",91,1999-04-01,NA,0.601343238092015,0.56112395171625,0.00813008130081301,"W","DOY","Ch"
-2.39183764889679,"0","2000",270,5.72088733868013,0,0,60,0.0201765638078169,0.01712314785855,0.0297448798934509,0.95,"median","qi",91,2000-03-31,NA,0.278919801364843,1.11664365870436,NA,"W","DOY","Ch"
-2.39183764889679,"0","2001",270,5.72088733868013,0,0,61,0.00758098199326186,0.00394079680547297,0.0247616163305,0.95,"median","qi",91,2001-04-01,NA,0.944566794624201,0.688488806527792,NA,"W","DOY","Ch"
-2.39183764889679,"0","2002",270,5.72088733868013,0,0,62,0.0104514708442202,0.0042217109368574,0.0158299226761417,0.95,"median","qi",91,2002-04-01,NA,0.464068878947912,0.686212976728578,NA,"W","DOY","Ch"
-2.39183764889679,"0","2003",270,5.72088733868013,0,0,63,0.00146484651907946,0.00065764673459573,0.00587440437322696,0.95,"median","qi",91,2003-04-01,NA,0.688470242537531,1.06911041101393,NA,"W","DOY","Ch"
-2.39183764889679,"0","2004",270,5.72088733868013,0,0,64,0.0188587707282973,0.0039696239024655,0.0400636386577012,0.95,"median","qi",91,2004-03-31,NA,1.01201451692116,0.86392772636517,NA,"W","DOY","Ch"
-2.39183764889679,"0","2005",270,5.72088733868013,0,0,65,0.00494059244059081,0.00222377689285884,0.0116037317122444,0.95,"median","qi",91,2005-04-01,NA,0.518259641416185,0.534859720453836,NA,"W","DOY","Ch"
-2.39183764889679,"0","2006",270,5.72088733868013,0,0,66,0.0020781285465365,0.000490685063832421,0.00444807967340677,0.95,"median","qi",91,2006-04-01,NA,0.302215977207469,0.344704567453905,NA,"W","DOY","Ch"
-2.39183764889679,"0","2007",270,5.72088733868013,0,0,67,0.0111731663748392,0.00850143483913487,0.0203629232455687,0.95,"median","qi",91,2007-04-01,NA,0.458111655475369,0.526864457002865,NA,"W","DOY","Ch"
-2.39183764889679,"0","2008",270,5.72088733868013,0,0,68,0.0503735850992734,0.043942174864764,0.0640286423324977,0.95,"median","qi",91,2008-03-31,NA,0.429096955555457,0.503658418139113,NA,"W","DOY","Ch"
-2.39183764889679,"0","2009",270,5.72088733868013,0,0,69,0.0294445083764145,0.02567262330287,0.0393712042322292,0.95,"median","qi",91,2009-04-01,NA,0.735112461808173,0.808270338331647,NA,"W","DOY","Ch"
-2.39183764889679,"0","2010",270,5.72088733868013,0,0,70,0.0272222390330869,0.00698749558953824,0.0822003074259054,0.95,"median","qi",91,2010-04-01,NA,0.544835684538028,0.567124820233425,NA,"W","DOY","Ch"
-2.39183764889679,"0","2011",270,5.72088733868013,0,0,71,0.00470562147018121,0.00261207593542449,0.0100148563131925,0.95,"median","qi",91,2011-04-01,NA,0.596518119309328,0.586281515292971,NA,"W","DOY","Ch"
-2.39183764889679,"0","2012",270,5.72088733868013,0,0,72,0.0467291028205679,0.0266634240857537,0.0638688143217112,0.95,"median","qi",91,2012-03-31,NA,0.318411441626343,0.40735460237753,NA,"W","DOY","Ch"
-2.39183764889679,"0","2013",270,5.72088733868013,0,0,73,0.00949677272247862,0.0046301733779479,0.212124245080228,0.95,"median","qi",91,2013-04-01,NA,0.597916286034707,0.677526474776147,NA,"W","DOY","Ch"
-2.39183764889679,"0","2014",270,5.72088733868013,0,0,74,0.0156092989259504,0.00712819706716654,0.033183526406432,0.95,"median","qi",91,2014-04-01,NA,0.471281833345704,0.640947374683814,NA,"W","DOY","Ch"
-2.39183764889679,"0","2015",270,5.72088733868013,0,0,75,0.00350867330790791,0.000697742494393595,0.0124878851501916,0.95,"median","qi",91,2015-04-01,NA,1.31016098313579,0.61155384932566,NA,"W","DOY","Ch"
-2.39183764889679,"0","2016",270,5.72088733868013,0,0,76,0.0071713862521282,0.00351674487193558,0.0291987758105938,0.95,"median","qi",91,2016-03-31,NA,1.40321573948605,0.935368105940466,NA,"W","DOY","Ch"
-2.39183764889679,"0","2017",270,5.72088733868013,0,0,77,0.00338125399049723,0.00155849633395959,0.00679138585248006,0.95,"median","qi",91,2017-04-01,NA,0.668257228291213,0.370637028154679,NA,"W","DOY","Ch"
-2.39183764889679,"0","2018",270,5.72088733868013,0,0,78,0.00591010120651138,0.00311440787328648,0.00929890010323195,0.95,"median","qi",91,2018-04-01,NA,0.891727334706911,0.850783012659227,NA,"W","DOY","Ch"
-2.39183764889679,"1","1993",270,5.72088733868013,-2.39183764889679,5.72088733868013,79,0.00535928822802531,0.00141623685548324,0.258850132501114,0.95,"median","qi",91,1993-04-01,0.897000123158597,0.664789826391825,0.690077113331,NA,"W","DOY","Ch"
-2.39183764889679,"1","1994",270,5.72088733868013,-2.39183764889679,5.72088733868013,80,0.0049645458284598,0.000292841406539993,0.0471733891996981,0.95,"median","qi",91,1994-04-01,0.782313622090277,0.340090506120925,1.35172352085717,NA,"W","DOY","Ch"
-2.39183764889679,"1","1995",270,5.72088733868013,-2.39183764889679,5.72088733868013,81,0.0044931834280262,0.00189321809292,0.00783640446176289,0.95,"median","qi",91,1995-04-01,0.697223671418391,0.586957106545712,0.786045798266005,NA,"W","DOY","Ch"
-2.39183764889679,"1","1996",270,5.72088733868013,-2.39183764889679,5.72088733868013,82,0.00217747742002668,0.00147072864502763,0.00693540084061424,0.95,"median","qi",91,1996-03-31,0.541503183201921,0.874837838483618,0.814048274236226,NA,"W","DOY","Ch"
-2.39183764889679,"1","1997",270,5.72088733868013,-2.39183764889679,5.72088733868013,83,0.00729290332286358,0.00121965895539507,0.0234536799032055,0.95,"median","qi",91,1997-04-01,0.874013189046163,0.539874584455538,0.497949751449988,NA,"W","DOY","Ch"
-2.39183764889679,"1","1998",270,5.72088733868013,-2.39183764889679,5.72088733868013,84,0.0278072063045126,0.0201860967164293,0.0564776977072174,0.95,"median","qi",91,1998-04-01,0.473015667041398,0.580320407741469,0.579470507240685,NA,"W","DOY","Ch"
-2.39183764889679,"1","1999",270,5.72088733868013,-2.39183764889679,5.72088733868013,85,0.00466571501966129,0.00325194906500745,0.00610131903253079,0.95,"median","qi",91,1999-04-01,0.568102557068741,0.601343238092015,0.56112395171625,NA,"W","DOY","Ch"
-2.39183764889679,"1","2000",270,5.72088733868013,-2.39183764889679,5.72088733868013,86,0.0107543693678287,0.0047759849994476,0.0332144315119447,0.95,"median","qi",91,2000-03-31,0.53301292877542,0.278919801364843,1.11664365870436,NA,"W","DOY","Ch"
-2.39183764889679,"1","2001",270,5.72088733868013,-2.39183764889679,5.72088733868013,87,0.00689214880760627,0.00372234580681089,0.017048095675085,0.95,"median","qi",91,2001-04-01,0.909136680938189,0.944566794624201,0.688488806527792,NA,"W","DOY","Ch"
-2.39183764889679,"1","2002",270,5.72088733868013,-2.39183764889679,5.72088733868013,88,0.00595443152300142,0.00195916466170955,0.0108626983609784,0.95,"median","qi",91,2002-04-01,0.569721870897653,0.464068878947912,0.686212976728578,NA,"W","DOY","Ch"
-2.39183764889679,"1","2003",270,5.72088733868013,-2.39183764889679,5.72088733868013,89,0.00119450234211543,0.000452770206871137,0.00628038687392273,0.95,"median","qi",91,2003-04-01,0.815445390733551,0.688470242537531,1.06911041101393,NA,"W","DOY","Ch"
-2.39183764889679,"1","2004",270,5.72088733868013,-2.39183764889679,5.72088733868013,90,0.0134789335424028,0.00401731701601232,0.0346120882554635,0.95,"median","qi",91,2004-03-31,0.714730230119288,1.01201451692116,0.86392772636517,NA,"W","DOY","Ch"
-2.39183764889679,"1","2005",270,5.72088733868013,-2.39183764889679,5.72088733868013,91,0.00283956370543981,0.00115249381508262,0.00620636869983233,0.95,"median","qi",91,2005-04-01,0.574741539518741,0.518259641416185,0.534859720453836,NA,"W","DOY","Ch"
-2.39183764889679,"1","2006",270,5.72088733868013,-2.39183764889679,5.72088733868013,92,0.000654661892809515,0.000148292866067225,0.00153327337982219,0.95,"median","qi",91,2006-04-01,0.315024734105406,0.302215977207469,0.344704567453905,NA,"W","DOY","Ch"
-2.39183764889679,"1","2007",270,5.72088733868013,-2.39183764889679,5.72088733868013,93,0.00559273195368146,0.00389460638807206,0.0107285004987676,0.95,"median","qi",91,2007-04-01,0.500550315466144,0.458111655475369,0.526864457002865,NA,"W","DOY","Ch"
-2.39183764889679,"1","2008",270,5.72088733868013,-2.39183764889679,5.72088733868013,94,0.023272421293763,0.0188554534549558,0.0322485647127808,0.95,"median","qi",91,2008-03-31,0.461996525518265,0.429096955555457,0.503658418139113,NA,"W","DOY","Ch"
-2.39183764889679,"1","2009",270,5.72088733868013,-2.39183764889679,5.72088733868013,95,0.022822957402548,0.0188722653172467,0.0318225765653083,0.95,"median","qi",91,2009-04-01,0.775117625017963,0.735112461808173,0.808270338331647,NA,"W","DOY","Ch"
-2.39183764889679,"1","2010",270,5.72088733868013,-2.39183764889679,5.72088733868013,96,0.0164999199332954,0.00380703694273252,0.0466178345720489,0.95,"median","qi",91,2010-04-01,0.606119133449705,0.544835684538028,0.567124820233425,NA,"W","DOY","Ch"
-2.39183764889679,"1","2011",270,5.72088733868013,-2.39183764889679,5.72088733868013,97,0.00247590430495241,0.00155815062449257,0.00587152513473985,0.95,"median","qi",91,2011-04-01,0.526158833778244,0.596518119309328,0.586281515292971,NA,"W","DOY","Ch"
-2.39183764889679,"1","2012",270,5.72088733868013,-2.39183764889679,5.72088733868013,98,0.0173148895455953,0.0084899393018394,0.0260172554623449,0.95,"median","qi",91,2012-03-31,0.370537598637012,0.318411441626343,0.40735460237753,NA,"W","DOY","Ch"
-2.39183764889679,"1","2013",270,5.72088733868013,-2.39183764889679,5.72088733868013,99,0.00776309633090027,0.00276845606983939,0.143719791983758,0.95,"median","qi",91,2013-04-01,0.81744573211963,0.597916286034707,0.677526474776147,NA,"W","DOY","Ch"
-2.39183764889679,"1","2014",270,5.72088733868013,-2.39183764889679,5.72088733868013,100,0.00687703790273449,0.00335938978226372,0.0212688941329536,0.95,"median","qi",91,2014-04-01,0.440573143954687,0.471281833345704,0.640947374683814,NA,"W","DOY","Ch"
-2.39183764889679,"1","2015",270,5.72088733868013,-2.39183764889679,5.72088733868013,101,0.00390251254622531,0.000914154992430328,0.00763701423353645,0.95,"median","qi",91,2015-04-01,1.11224733788403,1.31016098313579,0.61155384932566,NA,"W","DOY","Ch"
-2.39183764889679,"1","2016",270,5.72088733868013,-2.39183764889679,5.72088733868013,102,0.0110723396967979,0.00493475175605688,0.0273116036257354,0.95,"median","qi",91,2016-03-31,1.54396086161334,1.40321573948605,0.935368105940466,NA,"W","DOY","Ch"
-2.39183764889679,"1","2017",270,5.72088733868013,-2.39183764889679,5.72088733868013,103,0.00153478243640739,0.00104147644043385,0.00251713906941494,0.95,"median","qi",91,2017-04-01,0.453909242168965,0.668257228291213,0.370637028154679,NA,"W","DOY","Ch"
-2.39183764889679,"1","2018",270,5.72088733868013,-2.39183764889679,5.72088733868013,104,0.00396838590563196,0.00277720263203598,0.00791134624424487,0.95,"median","qi",91,2018-04-01,0.671458197917126,0.891727334706911,0.850783012659227,NA,"W","DOY","Ch"
-2.32015481628567,"0","1993",270,5.38311837153358,0,0,105,0.00615866457355775,0.00197016980346688,0.339589026551888,0.95,"median","qi",92,1993-04-02,NA,0.727185103422026,0.700461936229351,NA,"W","DOY","Ch"
-2.32015481628567,"0","1994",270,5.38311837153358,0,0,106,0.00575811955563354,0.000832603579431352,0.0295078528125217,0.95,"median","qi",92,1994-04-02,NA,0.359997521107003,1.41301775920703,NA,"W","DOY","Ch"
-2.32015481628567,"0","1995",270,5.38311837153358,0,0,107,0.00598133171368056,0.00313417679648204,0.00904273417196838,0.95,"median","qi",92,1995-04-02,NA,0.620731903165316,0.817409031914524,NA,"W","DOY","Ch"
-2.32015481628567,"0","1996",270,5.38311837153358,0,0,108,0.00366005152187546,0.0015790009734878,0.00721057083742044,0.95,"median","qi",92,1996-04-01,NA,0.916126596794931,0.853685028153962,NA,"W","DOY","Ch"
-2.32015481628567,"0","1997",270,5.38311837153358,0,0,109,0.00797868672786151,0.00227845246523598,0.0426439156817248,0.95,"median","qi",92,1997-04-02,NA,0.5515808683692,0.518933455838435,NA,"W","DOY","Ch"
-2.32015481628567,"0","1998",270,5.38311837153358,0,0,110,0.0505945926303737,0.0308330720921265,0.0808994104619696,0.95,"median","qi",92,1998-04-02,NA,0.603928880974267,0.595004344450138,NA,"W","DOY","Ch"
-2.32015481628567,"0","1999",270,5.38311837153358,0,0,111,0.00858342541947656,0.00573451776445886,0.0111437532518816,0.95,"median","qi",92,1999-04-02,NA,0.629318558617845,0.588958357819396,0.0099009900990099,"W","DOY","Ch"
-2.32015481628567,"0","2000",270,5.38311837153358,0,0,112,0.0202743292618916,0.0173581318571944,0.0292019361383487,0.95,"median","qi",92,2000-04-01,NA,0.291559255115548,1.16615213807918,NA,"W","DOY","Ch"
-2.32015481628567,"0","2001",270,5.38311837153358,0,0,113,0.00749205009169738,0.00391785405011508,0.0232599090895155,0.95,"median","qi",92,2001-04-02,NA,1.00636710216439,0.723001533582195,NA,"W","DOY","Ch"
-2.32015481628567,"0","2002",270,5.38311837153358,0,0,114,0.0104134019402503,0.00438218564776659,0.0152943968371256,0.95,"median","qi",92,2002-04-02,NA,0.491281242742741,0.71518969065912,NA,"W","DOY","Ch"
-2.32015481628567,"0","2003",270,5.38311837153358,0,0,115,0.00145397197548675,0.000676139909525265,0.00532432188151462,0.95,"median","qi",92,2003-04-02,NA,0.714864113224685,1.11826240225605,NA,"W","DOY","Ch"
-2.32015481628567,"0","2004",270,5.38311837153358,0,0,116,0.0162736282426636,0.00373229771243814,0.0332874888552244,0.95,"median","qi",92,2004-04-01,NA,1.06767927460754,0.90286300739824,NA,"W","DOY","Ch"
